cell_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119
24,61.350648065697044,61.11704759077867,60.813495597110915,60.75304244582962,60.76976353022658,60.4544375185515,60.91382210349263,60.242999901058674,60.662016424260415,60.4142673394677,60.23152270703473,60.23815177599683,60.59147125754428,60.462550707430495,60.269516176907096,60.324230731176414,60.304244582962305,60.515385376471755,60.3203720193925,60.164935193430296,60.152765410111805,59.71089344018997,60.100524389037304,59.96823983377857,59.83961610764816,59.62323142376571,59.25289403383793,58.766498466409416,58.66745819728901,59.01850202829722,59.008805778173546,59.63055308202236,59.1983773622242,58.99436034431582,59.52043138418917,59.471554368259625,59.18838428811715,59.065697041654296,59.23953695458593,59.334223805283465,59.03848817651133,59.522707034728406,59.23478777085189,58.57425546650836,57.436628079548825,58.13822103492629,58.35480360146433,58.81339665578312,58.842386464826355,58.555456614227765,58.7413673691501,58.79162956366874,59.359552785198375,58.85425942416147,58.864648263579696,58.992282576432174,59.03265063817157,59.08805778173543,58.95498169585436,58.881072523993275,58.832987038686056,58.68793905214208,59.07222716928861,59.068269516176905,58.69278717720392,59.14554269318294,59.06084891659246,58.49510240427426,59.12288512911843,58.82467596715148,59.203423369941625,58.79291580093005,58.86870485801919,59.02384485999802,58.740674779855546,58.70119719006629,58.875729692292474,58.899475610962696,58.62709013554962,58.87424557237558,59.011477194023946,58.819234194122885,58.80597605619867,58.93776590481844,58.90818244780845,58.86712179677451,58.846739883249235,58.64064509745721,58.87958840407638,58.658949243098846,58.77035717819333,58.69892153952706,58.84654200059365,58.34154546354012,58.649252992975164,58.78272484416741,58.50064311863065,58.36291679034333,58.68487187098051,58.62125259720985,58.70139507272187,58.62234095181557,58.499554764024936,58.64915405164737,58.47264272286534,58.2708024141684,58.51706737904423,58.50875630750965,58.718017215791036,58.3445137033739,58.568714752151976,58.540021767092114,58.709508261600874,58.449391510834076,58.506678539626,58.70564954981696,58.98189373701395,58.79004650242406,58.70723261106164,58.79034332640744
25,59.83457142857143,59.715428571428575,59.31028571428571,59.58728571428571,59.393,59.32514285714286,59.797714285714285,59.18757142857143,59.63185714285714,59.50085714285714,59.163714285714285,59.47557142857143,59.466142857142856,59.79342857142857,59.206428571428575,59.44,59.587428571428575,59.59871428571429,59.73414285714286,59.37042857142857,59.50828571428571,59.29257142857143,59.609857142857145,59.35585714285714,59.16,59.007714285714286,58.98157142857143,57.90542857142857,57.51242857142857,57.697714285714284,57.664142857142856,58.316428571428574,58.04757142857143,57.686142857142855,58.36414285714286,58.524857142857144,58.511857142857146,58.143857142857144,58.64642857142857,58.854285714285716,58.62,59.047285714285714,58.82828571428571,58.412285714285716,56.968714285714285,56.866142857142854,57.14514285714286,57.38057142857143,57.314,57.36185714285714,57.36528571428571,57.47342857142857,57.71814285714286,58.03471428571429,58.037285714285716,58.34457142857143,58.584,58.31514285714286,58.49842857142857,58.26985714285714,58.369285714285716,58.40414285714286,59.04342857142857,58.784,58.440714285714286,58.89085714285714,59.27457142857143,58.544,58.92242857142857,58.60485714285714,59.106,58.55114285714286,58.82757142857143,58.863142857142854,59.130857142857145,58.84642857142857,59.00271428571428,58.72971428571429,58.907,59.04071428571429,59.13157142857143,58.92657142857143,58.761428571428574,58.86757142857143,58.98242857142857,58.70557142857143,59.04385714285714,58.70028571428571,59.260714285714286,58.88485714285714,59.03042857142857,58.812,59.11442857142857,58.779857142857146,58.966,59.170857142857145,59.064571428571426,58.617,58.79157142857143,58.894285714285715,58.782,58.80357142857143,58.896857142857144,58.949285714285715,58.81057142857143,58.76,58.85928571428571,58.62157142857143,59.185857142857145,58.577,58.805142857142854,58.806714285714285,58.972142857142856,58.569857142857146,58.54542857142857,58.83757142857143,58.723142857142854,58.92614285714286,58.87614285714286,59.196
26,55.85345622119816,55.82857142857143,55.710204081632654,55.391836734693875,55.433838051349575,55.10059249506254,55.49716919025675,55.150230414746545,55.31770901909151,55.3543120473996,55.22027649769585,55.14272547728769,55.3339038841343,55.324950625411454,55.3103357472021,55.46886109282423,55.49545753785385,55.44634628044766,55.53100724160632,55.43475971033575,55.36326530612245,55.04042132982225,55.4385780118499,55.21790651744569,54.9321922317314,55.2292297564187,54.63080974325214,54.634364713627384,54.62396313364055,55.22620144832126,55.159447004608296,55.52995391705069,55.00039499670836,54.90493745885451,55.22817643186307,55.094535878867674,55.1540487162607,54.86135615536537,54.98630678077683,55.05385121790652,54.76458196181699,55.366030283080974,55.14114549045425,54.47267939433838,53.97208689927584,54.26003949967084,54.9063857801185,54.71639236339697,55.213298222514815,54.64660961158657,54.79289005924951,54.59684002633311,54.98275181040158,54.66675444371297,54.632126398946674,54.73745885450955,54.64107965766952,54.528505595786704,54.67267939433838,54.866359447004605,54.746807109940754,54.58696510862409,55.024753127057274,54.790125082290984,54.49466754443713,54.99486504279131,54.9063857801185,54.58038183015142,54.849637919684,54.907702435813036,55.06504279131007,54.69427254772877,54.615273206056614,54.9761685319289,54.68413429888084,54.97906517445688,54.810796576695196,54.680842659644505,54.71757735352205,54.80026333113891,54.88110599078341,54.74759710335747,54.93943383805135,54.81869651086241,54.90283080974325,54.86872942725477,54.891244239631334,54.52890059249506,54.86517445687953,54.605661619486504,54.9100724160632,54.823963133640554,55.04805793285056,54.44621461487821,54.802238314680714,55.03410138248848,54.503357472021065,54.603423304805794,54.71639236339697,54.68294930875576,55.00618828176432,54.537458854509545,54.668729427254775,54.777090190915075,54.593811718235685,54.42699144173798,54.59170506912442,54.674786043449636,54.68795260039499,54.50915075707702,54.571823568136935,54.811191573403555,54.948913759052004,54.314417379855165,54.575378538512176,54.539038841342986,54.86767610269914,54.874259381171825,54.57261356155365,54.904542462146146
27,64.21473829201102,64.72865013774104,64.69545454545455,64.69738292011019,64.9987603305785,64.71749311294766,64.95413223140496,64.41487603305785,64.97107438016529,64.88374655647382,64.78374655647383,64.68512396694214,64.89862258953168,64.78002754820936,64.7077134986226,65.09779614325069,64.85785123966942,65.08002754820937,64.81046831955923,65.13085399449035,64.90537190082645,64.70027548209366,64.83374655647383,64.63953168044077,64.53650137741047,64.75674931129477,62.86831955922865,61.207851239669424,61.93292011019284,62.72451790633609,63.19338842975207,64.07741046831956,63.94559228650138,64.01446280991736,64.50785123966942,64.85578512396694,64.63526170798897,64.60206611570248,64.92988980716254,64.85027548209366,64.55619834710744,65.25151515151515,64.74710743801653,62.28168044077135,59.87809917355372,61.60041322314049,62.69146005509642,63.56611570247934,63.76046831955923,63.9404958677686,64.20785123966942,64.19683195592286,64.49173553719008,64.15234159779614,64.20895316804408,64.78168044077135,64.59972451790634,64.51652892561984,64.88994490358127,64.63925619834711,64.60964187327824,64.46542699724517,64.8599173553719,64.58305785123967,64.4939393939394,64.58457300275482,64.64545454545454,63.982231404958675,64.52644628099173,64.55110192837465,64.67988980716254,64.25330578512397,64.39393939393939,64.36432506887053,64.29545454545455,64.45743801652893,64.35867768595041,64.3305785123967,64.36157024793388,64.35261707988981,64.60192837465564,64.15495867768595,64.39889807162534,63.95151515151515,64.41831955922865,64.08539944903582,64.17644628099174,64.29462809917355,64.29752066115702,64.14931129476584,64.35289256198347,64.35151515151514,64.3694214876033,63.84435261707989,64.18691460055096,64.35123966942149,64.35206611570248,63.9763085399449,64.0538567493113,64.13484848484849,64.2526170798898,64.17176308539945,64.0267217630854,64.5103305785124,64.44903581267218,63.9568870523416,64.26404958677686,64.37851239669422,64.20206611570248,64.05151515151515,64.32148760330578,64.22300275482094,64.19077134986226,63.946556473829204,64.31212121212121,64.29063360881543,64.11088154269973,64.34710743801652,63.98691460055097,64.61873278236915
28,58.846049046321525,58.50800408719346,58.443290190735695,58.396968664850135,58.19942098092643,57.8841961852861,58.548876021798364,58.04683242506812,58.36699591280654,58.12057220708447,58.2724795640327,58.325953678474114,58.256641689373296,58.19141689373297,58.03184604904632,58.12482970027248,58.2116825613079,58.36716621253406,58.260388283378745,58.33923705722071,58.24863760217983,58.31471389645777,58.365292915531334,58.09485694822888,58.1333446866485,58.12517029972752,57.853031335149865,55.78320844686648,55.26992506811989,55.944141689373296,56.154632152588555,56.96900544959128,56.68647820163488,56.75323569482289,57.39049727520436,57.64100817438692,57.57476158038147,57.255108991825615,57.689373297002724,57.79104223433242,57.427792915531334,58.126192098092645,57.837704359673026,56.71457765667575,54.70759536784741,54.79461852861036,55.20350817438692,55.69056539509537,56.30194141689373,56.025034059945504,56.386069482288825,56.70435967302452,57.008855585831064,57.04938692098093,57.03099455040872,57.33276566757493,57.47224114441417,57.34128065395095,57.57714577656676,57.54393732970027,57.42149182561308,57.127043596730246,57.563692098092645,57.708617166212534,57.38572888283379,57.78388964577657,57.83566076294278,57.31113760217983,57.99472070844686,57.89134877384196,57.92506811989101,57.42898501362398,57.764305177111716,57.80074931880109,57.78065395095368,57.6641689373297,57.87346730245232,57.81028610354223,57.64015667574932,57.85592643051771,57.87721389645777,57.80551771117166,58.063692098092645,57.729393732970024,57.88947547683924,57.81777929155314,58.07442098092643,57.76141008174387,57.82237738419619,57.66110354223433,57.7258174386921,57.66842643051771,57.80381471389646,57.5541553133515,57.81931198910082,57.75561989100817,57.575272479564035,57.46542915531335,57.58242506811989,57.60490463215259,57.837704359673026,57.71372615803815,57.89271117166213,57.872956403269754,57.691757493188014,57.57271798365122,57.81709809264305,57.666212534059945,57.817438692098094,57.354393732970024,57.90122615803815,57.841621253406,57.88828337874659,57.48399182561308,57.48739782016349,57.65991144414169,57.69158719346049,57.82237738419619,57.517370572207085,57.95316757493188
29,56.01049909895792,55.82214212959335,55.53929326960746,55.50560213116039,55.23474104834287,55.04771605421923,55.47081407192666,54.723262555825436,55.169239207082974,54.99490715349056,55.05586460863433,55.08524641541957,54.84854657995769,55.15999373188122,55.10201363315835,55.15137506855755,55.135861474574945,55.16344119721069,55.23575961764475,55.17676094962,55.11290448954008,54.91091436182715,55.0965290292251,54.97868839614511,54.90143383217112,54.9727336833033,53.142521350779596,52.667633001645385,52.86617566402883,53.20026639504819,53.429366136488284,53.99122463370681,53.645224477003836,53.43955182950717,54.03839222753271,54.09927133119172,53.951657133902685,53.695604481704926,53.96160777246729,54.11055394499726,53.813836872208725,54.21632844942412,54.06542348977513,52.70069732821437,52.2091984643109,52.58904646243046,52.78390660503017,53.28394578077255,53.37357987933871,52.99631748021625,53.03698190080702,52.87832014416673,53.0567264749667,52.936927054767686,52.95933557940923,53.103110553944994,53.18138368722087,53.03173235132806,53.050928465094415,53.01598370289117,53.11713546971715,52.97242027736426,53.26694350857949,53.20426232077098,52.85567656507091,53.236699835461884,53.33824335971167,52.841573297813994,53.40296168612395,53.13147379142835,53.40343179503252,52.96152942098253,53.06228943038471,53.20010969207866,53.2537804591397,53.24524014730079,53.29569850348664,53.360338478414164,53.260518686829116,53.398338948523076,53.393324453498394,53.165086578390664,53.25009793935595,52.976729609026094,53.31395439943587,53.35414871111808,53.276345686750766,53.15779989030792,53.37804591397007,53.159680325942176,53.25973517198151,53.256914518530124,53.416986601896106,52.880984094648596,53.34043720128496,53.31685340437201,53.14683068244143,52.97077489618428,53.048656272036354,53.049753192823005,53.20042309801771,53.312465721225415,53.03329938102327,53.326804042936615,53.21554493457651,52.914675233095664,53.240774112669435,53.23583796912951,53.228707984016296,52.75280106558019,53.15497923685654,53.241714330486566,53.48671942333307,52.93966935673431,53.15012144480138,53.19932617723106,53.17738776149808,53.11541173705242,52.952989109143616,53.41784846822847
30,66.19599914875505,64.9642477122792,65.05022345179826,64.68897637795276,64.98074058310279,64.51095977867631,64.93700787401575,64.27984677590977,64.80272398382634,64.4878697595233,64.50691636518408,64.16758884869121,64.49829751010853,64.66184294530751,64.48510321344968,64.55926792934667,64.51287507980422,64.60640561821664,64.65567141945095,64.78867844222175,64.55713981698234,64.36486486486487,64.61332198340072,64.46839753138966,64.26016173653969,64.3938071930198,63.44456267290913,61.17705894871249,61.314109384975524,62.05990636305597,62.356352415407535,63.33432645243669,63.27101510959778,63.16439668014471,64.2276016173654,64.02713343264524,64.05958714620132,63.81464141306661,64.00287295169186,64.3043200680996,64.1464141306661,64.59033836986593,64.39210470312833,62.81400297935731,59.60470312832518,60.69525430942754,61.465843796552456,62.60129814854224,63.14247712279208,62.99585018088955,63.488401787614386,63.4220046818472,63.749521174718026,63.45477761225793,63.44935092572888,63.806128963609275,63.60885294743562,63.71653543307087,63.80698020855501,63.67833581613109,63.70004256224728,63.51255586294956,63.849329644605234,63.95222387742073,63.19482868695467,63.74590338369866,63.88582677165354,63.16822728240051,63.592679293466695,63.49648861459885,63.85848052777187,63.303043200680996,63.23919982975101,63.45126622685678,63.461161949350924,63.4162587784635,63.50521387529262,63.23409236007661,63.32709087039796,63.30474569057246,63.47158969993615,63.24888274100873,63.341136412002555,62.99467971908917,63.13992338795489,63.1457756969568,63.376888699723345,63.03894445626729,63.336560970419235,63.02809108320919,63.09704192381358,63.13226218344329,63.10491593956161,62.92104703128325,63.290700148967865,63.32741008725261,62.95084060438391,62.843690146839755,63.04320068099596,63.01361991913173,63.43307086614173,63.02000425622473,63.05479889338157,63.189189189189186,63.06128963609279,62.95275590551181,63.158650776761014,62.907214300915086,63.074803149606296,62.72270695892743,63.01872738880613,63.08108108108108,63.3049585018089,62.886465205362846,63.01766333262396,63.11172589912747,63.343902958076185,63.13641200255373,62.937433496488616,63.04618003830602
31,64.70956146657082,63.9945682562505,64.15312724658519,63.90526399872194,64.14194424474799,63.781771707005355,64.22877226615545,63.5819953670421,63.97627606038821,63.903906062784564,63.79567058071731,63.822350027957505,63.953350906621935,63.92387570892244,63.78009425672977,63.95678568575765,63.8839364166467,63.88090103043374,64.07923955587508,63.93306174614586,63.89839444045052,63.635194504353386,63.9219586228932,63.64773544212797,63.64366163431584,63.63998721942647,61.47136352743829,59.47703490694145,59.60819554277498,60.32127166706606,60.7383976355939,61.74918124450835,61.769949676491734,61.834092179886575,62.6196980589504,62.67265756050803,62.59078201134276,62.36600367441489,62.81891524882179,62.82690310727694,62.68096493330138,63.20432941928269,62.96820832334851,60.376148254652925,57.97435897435897,58.66139468008627,59.14609793114466,60.21447399952073,60.74287083632878,61.112309289879384,61.411534467609236,61.50730889048646,62.096732965891846,62.15616263279815,62.123172777378386,62.32766195383018,62.389487978273024,62.63295790398594,62.55555555555556,62.63295790398594,62.64318236280853,62.68583752695902,63.059190031152646,63.08411214953271,62.88082115184919,63.03842159916926,63.308730729291476,62.651889128524644,63.1320393002636,63.0563144021088,63.25049924115345,63.12788561386692,62.993449956066776,63.02356418244269,63.0404984423676,63.05463695183322,63.18172377985462,62.785206486141064,62.8653247064462,63.10591900311527,63.20768431983385,63.09122134355779,62.95646617141944,62.862289320233245,63.14034667305695,62.92068056554038,62.99808291397076,62.627366403067334,62.914609793114465,62.81699816279256,62.81324386931863,62.80757248981548,62.99017493410017,62.55204089783529,62.98985541976196,62.92052080837128,62.72146337566898,62.55156162632798,62.7331256490135,62.680725297547724,63.006789679686875,62.954948478312964,62.5902228612509,62.87019730010384,62.874430865085074,62.599728412812524,62.84535506030833,62.60715712117581,62.84367761003275,62.46225736879943,62.7411933860532,62.65604281492132,63.0862688713156,62.34595414969247,62.799265117022124,62.77338445562744,62.773464334212,62.901270069494366,62.60755651409857,62.91972202252576
32,56.56002824858757,56.2677436440678,56.13232697740113,55.951536016949156,56.01809675141243,55.7069209039548,56.21574858757062,55.479166666666664,55.98419844632768,55.728372175141246,55.63832980225989,55.77171610169491,55.795639124293785,55.72148658192091,55.63435734463277,55.85301906779661,55.89671610169491,55.923022598870055,55.967955508474574,56.02409957627118,55.811617231638415,55.59878177966102,55.95365466101695,55.73163841807909,55.624205508474574,55.61837923728814,55.538841807909606,54.94367937853107,54.84392655367232,55.131002824858754,55.179643361581924,55.61475988700565,55.34516242937853,54.94853460451977,55.483315677966104,55.648569915254235,55.67681850282486,55.22351694915254,55.51827330508475,55.49567443502825,55.25476694915254,55.929466807909606,55.52030367231639,55.07856638418079,54.097016242937855,54.356020480225986,54.793255649717516,55.027895480225986,55.17116878531073,55.03398658192091,55.00044138418079,54.94262005649718,55.06514830508475,55.15174788135593,55.027983757062145,55.222104519774014,55.177436440677965,55.10840395480226,55.2607697740113,54.98137358757062,55.115024717514125,54.90192443502825,55.43652895480226,55.38215042372882,55.0371645480226,55.476518361581924,55.50070621468927,54.983492231638415,55.43026129943503,55.38629943502825,55.329272598870055,55.12570621468927,55.00909251412429,55.34313206214689,55.54025423728814,55.30640889830509,55.46574858757062,55.307291666666664,55.307291666666664,55.36661370056497,55.49567443502825,55.08112641242938,55.51121115819209,55.331302966101696,55.37208686440678,55.28866525423729,55.33730579096045,55.1465395480226,55.19182556497175,55.19906426553672,55.454713983050844,55.1788488700565,55.33059675141243,54.97078036723164,55.38356285310734,55.36820268361582,55.329360875706215,55.154661016949156,55.235522598870055,55.240377824858754,55.342072740113,55.14962923728814,54.996380649717516,55.27630649717514,55.235699152542374,54.847016242937855,55.12349929378531,55.037252824858754,55.295550847457626,54.76288841807909,55.025688559322035,55.095074152542374,55.326977401129945,54.902718926553675,55.081832627118644,55.10972810734463,55.31647245762712,55.362641242937855,55.10981638418079,55.47943149717514
33,62.95766666666667,62.495,62.989333333333335,62.66983333333334,62.70883333333333,62.7995,63.114666666666665,62.39233333333333,62.80866666666667,62.6335,62.403,62.663666666666664,62.3685,62.625166666666665,62.3175,62.71633333333333,62.693333333333335,62.76016666666667,62.779666666666664,62.709833333333336,62.67333333333333,62.359833333333334,62.62583333333333,62.70766666666667,62.2425,62.409166666666664,60.370333333333335,59.842333333333336,60.19766666666667,60.91116666666667,61.41616666666667,62.01083333333333,61.499833333333335,61.47416666666667,62.053666666666665,62.173833333333334,62.047333333333334,61.756,62.037,62.0795,61.84583333333333,62.549166666666665,62.363166666666665,59.72816666666667,58.7455,59.8275,60.32083333333333,61.24883333333333,61.77166666666667,61.503,61.355666666666664,61.485166666666665,61.878166666666665,61.641333333333336,61.428333333333335,61.96083333333333,62.104,61.8105,61.746,61.718833333333336,61.89833333333333,61.8055,62.23616666666667,62.229166666666664,61.848333333333336,62.175333333333334,62.3895,61.849833333333336,61.9445,62.132666666666665,62.37133333333333,61.724833333333336,61.924,61.87083333333333,61.9785,61.823,61.78516666666667,61.9395,61.815333333333335,61.805,61.95583333333333,61.903666666666666,61.905833333333334,61.662166666666664,61.881166666666665,61.94866666666667,61.78333333333333,61.51233333333333,61.69533333333333,61.81966666666667,61.517833333333336,61.93333333333333,61.85916666666667,61.52166666666667,61.596666666666664,61.87866666666667,61.67916666666667,61.642,61.50233333333333,61.51433333333333,61.702666666666666,61.581833333333336,61.74183333333333,61.726166666666664,61.61966666666667,61.56616666666667,61.5385,61.708,61.64983333333333,61.37383333333333,61.31733333333333,61.494,61.56816666666667,61.214666666666666,61.382333333333335,61.43816666666667,61.73916666666667,61.558166666666665,61.175333333333334,62.0145
34,61.86399313220505,61.5374049546235,61.35963944076527,61.36699779249448,61.705543291636005,61.443769928869266,61.836399313220504,61.33321069413785,61.66764778023056,61.707321559970566,61.42905322541084,61.599889624724064,61.58805494235958,61.779004169732644,61.46970811871474,61.68064753495217,61.670836399313224,61.88465783664459,61.72982585234241,61.78207014961982,61.65808192298258,61.50870738287957,61.64146431199411,61.47761834682365,61.33468236448369,61.58946529310768,60.52802305616875,59.07511650723571,59.05905077262693,59.4401520726024,59.50570272259014,60.45112828059848,59.998957566838364,60.04831984302183,60.67181751287711,60.798749080206036,60.77802305616875,60.51661761098847,60.7481604120677,60.90194996320824,60.68727005150846,61.27336276674025,60.934571989207754,59.62386558744175,57.67604856512141,58.42874662742212,58.48865587441746,59.21566102526367,59.37392690703949,59.40802060338484,59.595106696100075,59.75643855776306,60.195486877606086,60.09774343880304,60.084130488103995,60.386620063772384,60.26784400294334,60.32756929114545,60.41691194505764,60.38937944567083,60.657039489820946,60.306046112337505,60.94499632082414,60.85951680156978,60.40158204562178,60.81205543291636,60.99607554574442,60.52949472651459,60.874846701005644,60.89606328182487,60.86969585479519,60.686840814324256,60.62766740250184,60.74258032867304,60.80573951434879,60.565734608780964,60.796602894285016,60.76434878587197,60.629139072847686,60.702661270542066,60.83560215844984,60.734976698552856,60.82113073338239,60.66948736816286,60.700699043414275,60.762447878341916,60.83517292126564,60.60835172921266,60.84394162374295,60.75570272259014,60.70026980623007,60.592408633799366,60.815550649987735,60.35516311013,60.748712288447386,60.97381653176355,60.68377483443709,60.48270787343635,60.57364483688987,60.50723571253373,60.8402011282806,60.640605837625706,60.59001716948737,60.911883738042675,60.78654648025509,60.31622516556291,60.636313465783665,60.58572479764533,60.66832229580574,60.411638459651705,60.487245523669365,60.66096394407653,60.86423841059602,60.40139808682855,60.771461859210206,60.657407407407405,60.85510179053225,60.84112092224675,60.36650723571253,60.96566102526367
35,57.71950171821306,57.46005154639175,57.205970790378004,57.11920103092783,56.88573883161512,56.40442439862543,56.914518900343644,56.21864261168385,56.53243127147766,56.42203608247423,56.83569587628866,56.76610824742268,56.554982817869416,56.693943298969074,56.58225945017182,56.79123711340206,56.508591065292094,56.60352233676976,56.83676975945017,56.63316151202749,56.374785223367695,56.170317869415804,56.499785223367695,56.62693298969072,56.37285223367697,56.71219931271477,55.6606529209622,55.80734536082474,55.84922680412371,56.327104810996566,56.57216494845361,56.56335910652921,56.37414089347079,55.975515463917525,56.27255154639175,56.39475945017182,56.34922680412371,56.00579896907217,56.13058419243986,56.3036941580756,56.1514175257732,56.26696735395189,56.357173539518904,55.318513745704465,55.23131443298969,55.588058419243985,55.921176975945016,56.217139175257735,56.22895189003437,55.89755154639175,55.76073883161512,56.02362542955326,56.07560137457045,56.16258591065292,55.534364261168385,56.25515463917526,55.95446735395189,55.91838487972509,55.89003436426117,55.89926975945017,56.08419243986254,55.624785223367695,56.13273195876289,55.85352233676976,55.95747422680412,56.2227233676976,56.13896048109966,55.857173539518904,55.984321305841924,55.98496563573883,55.94179553264605,55.616408934707906,56.022981099656356,55.83204467353952,55.827319587628864,55.83140034364261,55.82646048109966,56.05584192439863,55.73496563573883,56.25987972508591,56.111254295532646,55.981743986254294,56.06615120274914,55.85115979381443,55.98818728522337,55.884235395189,56.0180412371134,55.89110824742268,55.80584192439863,55.840635738831615,55.846864261168385,55.90743127147766,56.01396048109966,55.64561855670103,56.12392611683849,56.27620274914089,55.87757731958763,55.613831615120276,55.8036941580756,55.615764604811,55.84192439862543,55.93384879725086,55.71284364261168,55.887671821305844,55.69716494845361,55.62865120274914,55.824742268041234,55.831829896907216,55.874785223367695,55.67568728522337,55.760094501718214,55.70167525773196,55.827319587628864,55.45296391752577,55.50408075601374,55.76975945017182,55.70704467353952,55.69265463917526,55.626288659793815,55.83247422680412
36,65.12025827280064,64.94188861985472,65.01960106076329,65.01176063645798,65.21215265767324,64.97474922172259,65.27095583996311,64.7186671278681,65.0255966793497,64.74022829470772,64.58976132826012,64.65502133056613,64.60036896114379,64.88712095007494,64.67727429955033,64.78023751873631,65.16211230254814,64.70264037818517,64.73319497290441,64.81033091202583,64.7390752911334,64.48472270264038,64.85183904070102,64.54145047849649,64.25054767669779,64.5615127406895,62.68626772742996,60.63265306122449,61.192782197624815,62.405280756370345,62.90407010261732,63.84273031246397,63.937968407702066,63.45935662400554,64.2983973250317,64.45901072293324,64.06133979015335,63.960106076328834,64.2694569353165,64.28928859679465,64.28513778392713,64.4763057765479,64.3991698374265,61.76455667012568,59.20973135016718,60.677850801337485,61.89380837080595,62.94742303701141,63.58145970252508,63.38521849417733,63.52726853453246,63.53211114954456,63.88689034936008,63.731926668972676,63.69745186210077,63.9136400322841,64.02571197970714,63.680041508128674,64.08463046235444,63.96725469848956,63.92009685230024,63.8528767439179,64.0704485183904,64.17029862792575,63.67542949383143,64.10872823705753,64.15577078288943,63.73135016718552,64.0967369998847,64.17318113686153,64.18355816903032,64.02179176755448,63.54882970137207,64.08382335985242,63.86890349360083,63.89795918367347,64.1278680963911,63.84388331603828,63.963334486336905,63.934278796264266,63.99631038856221,64.11691456243514,64.32480110688343,63.79245935662401,63.96621699527269,63.879049925054765,63.83800299780929,63.79718667127868,64.04104692724547,63.82624236135132,63.93081978554134,63.91398593335639,64.05027095583996,63.6805027095584,64.07160152196472,64.18102156116684,63.82301395134325,63.635535570160265,63.81494292632307,63.668626772742996,64.025942580422,63.91652254121988,63.7509512279488,63.922172258734,63.86383027787386,63.50121065375303,63.621584226911104,63.75925285368385,63.92413236481033,63.418194396402626,63.67612129597602,63.64625850340136,63.879049925054765,63.62331373227257,63.58918482647296,63.41081517352704,63.76225066297705,63.57534878358123,63.41669549175602,63.80514239594143
37,65.82259431962696,64.49109792284867,64.69266638406104,64.27914370495972,64.50487494701144,64.20707927087749,64.42793556591776,63.87240356083086,64.59749894022892,64.15239508266214,64.20707927087749,64.1282323018228,63.82089868588385,64.07164052564646,64.08287409919457,64.10237388724036,64.01886392539211,63.97159813480288,64.19520983467571,64.30224671470963,63.95464179737177,63.83679525222552,63.937473505722764,63.76896990250106,63.768757948283174,63.911191182704535,61.8103009749894,58.715981348028826,58.63247138618058,59.60852055955913,59.84272997032641,60.873675286138194,60.881093683764306,60.628232301822806,61.708562950402715,62.194150063586264,62.11339550657058,62.281899109792285,62.47435353963544,62.88914794404408,62.7433234421365,63.279991521831285,63.17740568037304,60.568249258160236,56.89635438745231,57.409283594743535,58.16638406104281,58.903560830860535,59.654302670623146,59.469054684188215,60.02373887240356,60.495337007206444,60.93450614667232,61.09537939805002,61.22912250953794,61.80097498940229,62.0,62.38384908859686,62.330436625688854,62.33064857990674,62.641161509114035,62.43853327681221,62.942772361169986,63.11021619330225,62.50974989402289,62.855235269181854,63.12102585841458,62.913310724883424,62.79588808817295,63.23993217465028,63.025010597710896,62.54874947011446,62.92306061890632,62.95294616362865,62.87049597286986,62.891903348876646,62.98113607460788,62.75222551928783,62.66490038151759,62.547477744807125,62.70623145400594,62.75604069520983,62.719796523950826,62.6475201356507,62.66490038151759,62.72445951674438,62.79186095803306,62.555108096651125,62.51695633743112,62.444679949130986,62.66998728274692,62.75710046629928,62.74544298431539,62.26197541331072,62.82026282323018,62.907587961000424,62.47414158541755,62.61466723187792,62.54387452310301,62.70898685883849,62.89020771513353,62.58605341246291,62.791437049597285,62.9213649851632,62.87409919457397,62.9118270453582,62.86943620178042,63.028825773632896,63.00339126748622,62.65006358626537,63.11827045358203,63.45612547689699,63.70750317931327,63.08965663416702,63.25328529037728,63.272361169987285,63.69118270453582,63.52034760491734,62.978380669775326,63.43217465027554
