cell_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118
24,61.79420514810503,61.569266589057044,61.38222739619713,61.47729918509895,61.361402147199584,61.37472513258311,61.78437459578321,61.59837019790454,61.547665243823566,61.41184840253525,61.68283533824861,61.35325313672229,62.06221704824732,61.49269176044496,61.80843357909714,61.214849307980856,61.66485577544949,61.515327900659685,61.45699133359203,61.212521019273055,61.46863277713103,61.58815159746475,61.43862372267495,61.37084465140344,61.09145000646747,61.66563187168542,61.24369421808304,60.39749062217048,58.97891605225715,59.73470443668348,59.706506273444575,60.10723062993144,60.10464364247834,60.62217048247316,60.79860302677532,60.96365282628379,60.87233216918898,60.9965075669383,60.925624110723064,60.807140085370584,61.07075410684258,60.862242918121844,60.686069072565,60.95498641831587,61.0395809080326,60.79769758116673,61.05186909843487,60.974259474841546,61.03582977622558,60.87879963782176,61.14370715302031,61.12326995214073,58.686974518173585,58.709998706506276,59.11343939981891,59.47303065580132,59.520113827447936,59.74466433837796,60.35829776225585,60.318587504850605,60.43189755529686,60.43099210968827,60.570042685292975,60.519337731212005,60.49592549476135,60.36786961583236,60.92394256887854,60.868451688009316,60.50148751778554,61.02845686198422,60.79446384685034,60.81528909584789,60.5367998965205,60.569266589057044,60.79097141378864,60.712844392704696,60.69150174621653,60.617513905057564,60.868063639891346,60.9310567843746,60.97813995602122,60.631095589186394,60.71155089897814,60.99004009830552,60.58297762255853,60.78010606648558,60.48286120812314,60.78049411460354,60.45362824990299,60.8926400206959,60.50523864959255,60.65243823567456,60.372138145129995,60.68037770016815,60.53485965593067,60.767947225455956,60.33527357392317,60.521666019919806,60.502522312766786,60.445867287543656,60.62475746992627,60.38636657612211,60.55581425430087,60.45065321433191,60.79239425688785,60.42025611175786,60.25649980597594,60.263614021471994,60.37834691501746,60.690854999353256,60.259604190919674,60.325443021601345,60.482990557495796,60.41792782305006,60.19803388953564,60.12727978269305,60.240072435648685,60.51558659940499,60.4201267623852
25,63.437338372786954,63.26939526556595,62.95782773025662,62.864680724089915,62.94952257807838,62.91282076785359,63.25731052317486,62.856475034812014,63.07196140839467,63.073403620449575,62.97205092500497,62.56380545056694,63.307539287845636,63.07146409389298,63.00765864332604,63.02292619852795,62.80142231947484,62.958275313308135,62.9938830316292,62.69827929182415,62.76894768251442,63.049930375969765,62.633131092102644,62.68718917843644,62.52600954843843,63.076337776009545,62.88059478814402,61.25293415555998,59.622936144817984,59.426795305351106,59.54948279291824,60.13825343147006,60.798388701014524,61.17410980704197,61.52949074995027,61.81634175452556,61.9287348319077,62.059528545852395,61.83026656057291,61.89123731848021,62.18947682514422,62.009051123930774,62.070618659240104,62.325989655858365,62.21479013328029,61.79978118161926,62.384075989655855,62.19151581460115,62.514770240700216,62.16620250646509,62.54291824149592,62.378903918838276,61.06087129500696,59.0012930177044,58.960463497115576,59.28675154167495,59.684155559976126,60.023025661428285,60.906554605132285,61.309528545852395,61.34697632782972,61.502387109608115,61.62179232146409,61.563606524766264,61.55361050328228,61.49547443803461,62.03704993037597,61.93843246469067,61.677193156952455,62.28138054505669,61.97503481201512,62.007409986075196,61.68335985677342,61.8109707579073,61.92396061269147,61.81475034812015,61.80395862343346,61.890740003978514,61.99736423314104,62.020489357469664,61.971603341953454,62.11552615874279,62.06589417147404,62.14680724089914,61.79286851004575,62.05768848219614,61.83369803063457,62.21280087527352,61.695643524965185,62.02665605729063,61.791674955241696,61.91142828724885,61.82390093495126,61.96598368808434,61.83305152178237,62.279043166898745,61.63730853391685,61.95981698826338,61.983339964193355,61.59359458921822,61.8910881241297,62.05366023473245,61.78595583847225,61.807887407996816,62.08931768450368,61.8116172667595,61.77029043166899,61.71643127113587,61.97647702407002,62.00278496120947,61.940869305748954,61.826586433260395,61.93047543266362,61.932216033419536,61.546101054306746,61.763477222995824,61.74646906703799,61.91993236522777,61.74104833896956
26,64.22838313827974,64.13799568230883,64.08828542211113,63.878025224406315,63.84740370412453,64.00914668787638,64.30360186342462,63.81104419952278,64.0357345756164,64.11742983751846,63.92603113282581,63.85660720372685,64.20287467333257,64.09515964094989,64.0657879786388,63.70520395409613,63.973866606067496,63.8158731962277,63.796841268037724,63.63288262697421,63.818429723895015,63.96403817747983,63.666571980456766,63.91625951596409,63.379218270651066,63.80865810703329,63.75911828201341,63.22821270310192,61.69912509942052,61.605726621974775,61.80013634814226,62.189807976366325,62.42790591978184,62.75559595500511,63.0,63.04005226678787,63.25241449835246,63.347858197932055,62.984490398818316,63.08499034200659,63.36189069423929,63.03857516191342,63.08374048403591,63.11595273264402,63.18923985910692,62.877116236791274,63.35990228383138,63.40057947960459,63.61453243949551,63.08379729576185,63.70179525053971,63.398875127826386,62.18776275423247,60.54738097943415,60.8932507669583,61.21952050903307,61.49761390751051,61.79792069083059,62.12509942052039,62.74264288149074,62.69730712419043,62.87961595273264,62.92858766049313,62.65787978638791,62.90069310305647,62.542381547551415,63.25366435632314,63.1303260993069,62.76161799795478,63.32041813430292,62.97676400409044,63.02522440631746,62.736166344733554,62.72764458584252,62.6742415634587,62.96125440290876,62.911885013066694,62.78888762640609,62.9464833541643,63.02863310987388,62.9656857175321,62.81990682876946,62.88631973639359,63.158504715373255,62.82871264629019,62.93949551187365,62.69747755936825,63.02425860697648,62.685433473468926,62.76974207476423,62.63754118850131,62.91023747301443,62.696852630382914,62.7384956254971,62.809339847744575,63.07078741052153,62.48511532780366,62.85251675945915,62.690716963981366,62.56874218838768,62.72701965685717,62.970969208044544,62.74082490626065,62.62833768889899,62.82774684694921,62.556584479036474,62.494318827405976,62.52925803885922,62.475400522667876,62.81990682876946,62.653107601408934,62.593171230541984,62.904953982501986,62.53363254175662,62.403192818997844,62.53931371435064,62.31331666856039,62.7033291671401,62.50267015111919
27,61.96660273045244,61.5588401218549,61.266049870247095,61.27564030238069,61.29933431118132,61.05506036330814,61.77942006092745,61.15378539997744,61.34299898454248,61.434841475798265,61.20128624619203,60.9099627665576,61.558050321561545,61.39625409003723,61.36184136296965,61.16450411824439,61.3725600812366,61.149836398510665,61.381135055850166,61.01771409229381,61.461243371318965,61.414645154011055,61.02820715333409,61.0950016924292,60.94776035202528,61.588626875775695,61.327090150062055,59.53559742750762,58.416901726277786,59.01071871826695,59.19214712851179,59.70912783481891,59.93185151754485,60.56391740945504,60.67166873519125,60.60397156718944,60.75110007898003,60.947083380345255,60.61096694121629,60.58445221708225,60.58783707548234,60.785851291887624,60.741171161006434,60.86065666252962,60.701906803565386,60.45029899582534,60.77265034412727,60.69728083041859,61.051337019068036,60.54845988942796,61.088796118695704,60.756741509646844,58.986234909172964,58.093986234909174,58.77174771522058,58.83662416788898,59.18154123885817,59.43788784835834,59.635563578923616,60.28116890443417,60.19011621347174,60.29955996840799,60.472413404039266,60.05404490578811,60.25871601038023,60.2263341983527,60.8574974613562,60.76689608484712,60.35642558952951,60.68295159652488,60.47297754710595,60.3688367369965,60.41543495430441,60.41566061153108,60.53886945729437,60.50716461694686,60.56944601150852,60.46214600022566,60.57948775809545,60.60329459550942,60.633419835270224,60.469028545639176,60.72221595396593,60.55872729324157,60.45154011057204,60.43506713302494,60.43190793185152,60.54315694460115,59.96761818797247,60.34074241227575,60.25691075256685,60.31332505923502,60.16416563240438,60.301816540674714,60.21437436533905,60.574297641881984,60.062168565948326,60.34762495768927,60.41825566963782,60.34457858512919,60.34728647184926,60.56064537966829,60.165745232991085,60.30644251382151,60.479408778066116,60.29515965248787,60.445560194065216,60.20726616269886,60.260521268193614,60.52487870924066,60.09703260746925,60.33442400992892,60.52645830982737,60.20625070517883,60.000676971680015,60.30294482680808,60.07142051224191,60.4461243371319,60.16089360261763
28,61.59046762589928,61.197841726618705,61.063669064748204,61.173741007194245,61.1455035971223,61.36043165467626,61.71888489208633,60.99730215827338,61.15053956834532,61.15719424460432,61.209352517985614,60.92625899280576,61.49154676258993,61.00089928057554,61.17625899280576,60.91978417266187,61.0818345323741,61.190827338129495,60.92661870503597,60.898381294964025,60.82715827338129,61.37841726618705,60.45341726618705,60.86708633093525,60.76276978417266,60.89370503597122,60.76834532374101,60.55035971223022,59.68453237410072,59.520143884892086,59.40107913669065,59.7681654676259,60.000539568345324,60.31744604316547,60.24892086330935,60.628956834532374,60.4953237410072,60.57482014388489,60.59982014388489,60.486870503597125,60.56726618705036,60.44388489208633,60.252877697841726,60.477697841726616,60.3863309352518,59.67877697841727,60.59586330935252,60.54604316546762,60.87014388489209,60.40809352517986,60.71582733812949,60.53597122302158,59.92176258992806,58.41025179856115,58.69046762589928,59.031654676258995,59.14568345323741,59.18345323741007,59.50557553956835,59.858453237410075,59.80377697841727,60.125,60.21780575539568,60.26384892086331,60.186330935251796,60.03219424460432,60.5023381294964,60.368705035971225,60.14208633093525,60.60665467625899,60.263489208633096,60.21744604316547,60.06420863309353,60.01241007194245,59.90359712230216,60.18956834532374,60.09658273381295,60.193345323741006,60.41654676258993,60.141726618705036,60.264208633093524,60.16960431654676,60.28237410071942,60.46690647482014,60.0294964028777,60.141906474820146,60.156294964028774,60.185251798561154,59.802338129496405,60.22068345323741,59.91510791366907,60.23956834532374,60.00845323741007,60.063489208633094,59.84082733812949,60.110791366906476,59.7568345323741,59.985971223021586,60.05305755395683,59.7818345323741,60.132553956834535,60.02535971223021,59.95377697841727,59.996942446043164,60.545503597122305,60.06205035971223,59.81420863309353,60.031474820143885,60.023381294964025,60.059172661870505,59.85197841726619,59.823021582733816,59.91402877697842,60.00953237410072,59.57356115107914,59.792985611510794,59.76726618705036,60.00935251798561,59.749280575539565
29,62.26316155988858,61.81044568245125,61.50487465181058,61.23899721448468,61.352715877437326,61.34944289693593,61.42715877437326,61.19101671309192,61.24129526462396,61.07757660167131,61.27792479108635,60.88516713091922,61.632520891364905,61.25306406685237,61.387047353760444,60.97785515320334,61.20884401114206,61.05,61.26817548746518,60.891852367688024,60.89317548746518,61.36956824512535,60.94763231197771,61.04623955431755,60.72444289693593,61.474303621169916,60.54359331476323,58.99846796657381,58.39275766016713,58.006615598885794,58.04798050139276,58.47590529247911,58.54686629526462,58.88816155988858,59.15766016713092,59.60842618384401,59.53711699164345,59.82806406685237,59.59965181058496,59.69930362116992,59.999233983286906,59.86538997214485,60.171657381615596,60.23245125348189,60.17346796657382,59.617479108635095,60.30271587743733,60.24491643454039,60.5058495821727,59.876114206128136,60.55731197771588,60.19094707520891,59.47033426183844,58.49268802228412,57.94268802228412,57.860097493036214,58.15856545961003,58.47604456824512,58.576462395543174,59.04282729805014,59.12207520891365,59.25383008356546,59.22674094707521,59.23474930362117,59.281058495821725,59.17465181058496,59.90912256267409,59.7174791086351,59.32966573816156,59.82458217270195,59.615459610027855,59.593036211699165,59.56288300835654,59.454874651810584,59.59568245125348,59.73377437325905,59.65926183844011,59.562186629526465,59.61768802228412,59.7383008356546,59.63767409470752,59.56023676880223,59.478690807799445,59.54972144846796,59.53349582172702,59.46295264623956,59.5058495821727,59.60640668523677,59.28983286908078,59.647214484679665,59.4491643454039,59.54185236768802,59.32451253481894,59.47325905292479,59.51016713091922,59.87263231197772,59.266295264623956,59.44860724233983,59.48593314763231,59.26350974930362,59.65215877437326,59.646309192200555,59.34324512534819,59.37116991643454,59.695055710306406,59.474860724233984,59.29428969359331,59.28433147632312,59.60020891364903,59.6025069637883,59.34310584958217,59.35194986072423,59.816155988857936,59.426532033426184,59.142339832869084,59.51462395543175,59.16685236768802,59.54025069637883,59.38231197771588
30,62.80858916289213,62.765643348431475,62.73846670021808,62.41033383660459,62.26186881395739,62.74702231169267,62.95587988592518,62.60828720013421,62.68713303137058,62.68847508807247,62.63210870659285,62.19359167924845,62.831068612648885,62.45462170776715,62.580942794833085,62.522227814125145,62.41033383660459,62.46854554604932,62.57809092434155,62.40731420902533,62.36218755242409,62.50511659117598,62.19577252138903,62.24106693507801,62.02801543365207,62.3781244757591,62.151987921489685,61.86998825700386,60.336017446737124,59.16440194598222,59.48850863949002,59.95638315718839,60.49119275289381,60.77721858748532,60.994128501929204,61.63462506290891,61.734105015936926,61.43314880053682,61.56181848683107,61.38785438684784,61.771347089414526,61.88307330984734,61.73209193088408,61.897164905217245,61.4752558295588,61.28938097634625,62.05619862439188,61.69770172789801,61.87434994128502,61.52809931219594,61.98439859084046,61.903707431638985,60.83643683945647,58.59536990437846,58.47961751383996,58.67153162221104,58.998657943298106,59.460996477101155,60.21540010065425,60.50343902029861,60.73561482972656,61.1157523905385,61.275289380976346,60.99664485824526,61.04663647039087,61.043113571548396,61.644690488173126,61.70072135547727,61.17513839959738,61.79500083878544,61.543868478443216,61.523905385002514,61.20785103170609,61.24140244925348,61.71716155007549,61.30330481462842,61.41838617681597,61.399597382989434,61.48515349773528,61.61063579936252,61.34255997315886,61.435832913940615,61.45864787787284,61.834927025666836,61.41050159369233,61.379466532460995,61.37980204663647,61.60795168595873,61.04261030028519,61.39825532628753,61.21439355812783,61.507632947492034,61.29340714645194,61.47424928703238,61.24509310518369,61.62405636638148,61.07683274618353,61.32159033719174,61.32830062070123,61.33232679080691,61.298943130347254,61.52088575742325,61.24660291897332,60.92987753732595,61.308505284348264,60.92819996644858,60.87921489682939,61.11843650394229,61.24744170441201,61.24509310518369,61.197114578090925,61.241570206341216,61.11306827713471,61.211709444724036,60.93172286529106,61.14829726555947,60.977688307330986,61.256668344237546,61.14091595369904
31,60.03663352853057,59.689772572518045,59.416587225929455,59.393980661854826,59.22661037723002,59.3017840119842,59.684597575922645,59.0743565300286,59.29620046302601,59.51668255481411,59.175677516001635,58.95110990058559,59.60111670979164,59.4059648644968,59.331063597984475,59.37954514503609,59.101865722456765,58.973171728176496,59.407190521585186,58.920468473376005,59.242543919379,59.178537382541194,59.071088111126244,58.896772436333926,58.82677379817513,59.34917608606836,59.48072994688819,58.07013482227972,57.4829088928231,57.319351763584365,57.115756502791776,57.38145172272913,57.67996731581098,57.58640882473104,57.82827182350538,58.388397112896634,58.69481138499251,58.40923328339915,58.35748331744519,58.21244722865314,58.72136728857415,58.43878523764129,58.83385537246357,58.7721639656816,58.89935993463162,58.0791229742612,58.697126515048346,58.79027645376549,58.75432384583957,58.608198284080075,59.05093286122838,58.737709383085935,58.51654637069318,57.51886150074901,57.2031867084298,57.28380770802124,57.11548413454991,57.262426801035,57.73457714830451,57.906577693040994,57.836034318398475,58.189295928094786,58.295247174179494,57.95791910663217,57.99101184801852,57.9334059648645,58.24526760179763,58.334740569249625,58.14721503472695,58.65409233283399,58.24567615416043,58.36347541876617,58.03268418902356,58.34182214353806,58.159199237368924,58.37709383085932,58.388397112896634,58.10241045894049,58.45580825275773,58.56298515593082,58.504970720414,58.326705706114666,58.43973852648781,58.47351218847882,58.23437287212311,58.28122020972354,58.0670025874983,58.37219120250579,58.10622361432657,58.394661582459484,58.15906305324799,58.392891188887376,58.053247991284216,58.14816832357347,58.163965681601525,58.547868718507424,58.16628081165736,58.31962413182623,58.43606155522266,58.19447092469018,58.22851695492306,58.43769576467384,58.17472422715512,58.09546506877298,58.35693858096146,58.44927141495302,58.11820781696854,58.204548549639114,58.367560942394114,58.24826365245812,58.0371782650143,58.19447092469018,58.44504970720414,58.34590766716601,57.89200599210132,58.36047936810568,58.23110445322075,58.58273185346589,58.116845975759226
32,65.05027291008331,64.74806090203964,64.48118356794025,64.78066647515082,64.50703820741167,64.76960643493248,65.07296753806378,64.30853203102556,64.56851479459925,64.62956047112898,64.8442976156277,64.292157426027,64.92157426027003,64.64780235564493,64.5461074403907,64.4379488652686,64.48635449583453,64.37345590347601,64.38178684286125,64.41180695202527,64.29933927032462,64.76702097098534,64.32792301062914,64.34357943119794,64.13602413099684,64.24633725940822,64.1930479747199,63.66618787704682,62.033323757540934,60.67178971559897,60.86828497558173,61.048692904337834,61.920281528296464,62.47759264579144,62.819448434357945,63.20195346164895,63.314708417121516,63.21918988796323,63.41913243320885,63.251220913530595,63.69520252800919,63.735851766733695,63.61390405056019,63.65771330077564,63.7575409365125,63.26975007181844,64.00373455903475,63.76472278081011,64.13386957770756,63.808962941683426,64.43995978167193,64.01436368859522,63.24906636024131,60.26975007181844,59.704108014938235,59.978167193335246,60.50732548118357,61.064205688020685,61.820310255673654,62.31743751795461,62.870008618213156,63.164176960643495,63.17451881643206,62.88753231829934,63.288710140764145,63.300775639184145,63.65096236713588,63.67451881643206,63.41654696926171,63.97012352772192,63.6304222924447,63.83611031312841,63.50359092214881,63.55056018385521,63.51493823613904,63.57181844297616,64.04883654122379,63.54912381499569,64.06133295030163,64.09594943981614,63.82375754093651,63.75308819304797,63.868859523125536,63.77793737431772,63.72608445848894,64.08517667336972,63.61289859235852,63.845446710715315,63.82476299913818,63.81327204826199,63.560471128985924,63.71272622809538,63.59867854064924,63.77980465383511,63.45259982763574,64.06004021832807,63.29072105716748,63.446279804653834,63.35320310255673,63.482907210571675,63.61246768170066,63.477305372019536,63.53519103705832,63.32332663027866,63.65182418845159,63.468687158862394,63.385234128124104,63.45619074978455,63.47629991381787,63.75280091927607,63.45101982189026,63.47184717035335,63.77506463659868,63.568658431485204,63.05889112324045,63.65440965239873,63.436943407066934,63.71042803792014,63.57196207986211
33,57.66530460624071,57.2444279346211,57.003250371471026,56.782039375928676,56.753250371471026,56.77674591381872,57.087017087667164,56.59834695393759,56.789747399702826,56.73272659732541,56.710252600297174,56.475111441307575,56.94409361069837,56.863020059435364,56.80599925705795,56.7908618127786,56.653231797919766,56.691957652303124,56.661404160475485,56.55302748885587,56.681835066864785,57.05033432392273,56.69390787518574,56.50947251114413,56.53436106983655,57.003436106983656,57.01532317979198,56.09008172362556,56.03751857355126,55.76968796433878,55.604476225854384,55.860791233283805,55.764580237741455,55.82252971768202,56.03844725111441,56.38391530460624,56.290583209509656,56.41614041604755,56.156296433878154,56.29439078751857,56.428863298662705,56.24034175334324,56.16549034175334,56.659825408618126,56.48161218424963,55.996563893016344,56.44344353640416,56.31630757800892,56.588224368499255,56.31342867756315,56.69381500742942,56.46331723625557,56.177098811292716,55.94270059435364,55.820950965824665,55.596953937592865,55.388187221396734,55.43248514115899,55.616363298662705,55.81138558692422,55.781482169390785,56.05590638930163,56.027674591381874,55.75770802377414,55.820765230312034,55.81770059435364,56.31612184249629,56.171155274888555,55.901095839524515,56.43174219910847,56.178306092124814,56.18824294205052,55.87592867756315,55.84193907875186,55.95560921248143,56.05553491827637,55.9535661218425,55.865806092124814,56.13131500742942,55.914747399702826,56.130850668647845,55.974739970282315,56.04262630014859,56.2809249628529,56.008450965824665,56.11422734026746,55.849925705794945,56.133822436849925,55.843332095096585,55.95514487369985,55.90081723625557,56.10651931649331,55.96693907875186,55.970932392273404,56.102897473997025,56.44251485884101,55.71610326894502,56.09769687964339,56.18276374442794,55.8137072808321,56.077451708766716,56.27878900445765,55.80414190193165,55.89747399702823,56.325687221396734,55.966010401188704,55.89747399702823,55.73337667161962,55.9511515601783,56.14088038632987,55.875,55.83358098068351,55.97975482912333,55.841381872213965,55.75956537890045,55.6930720653789,55.923105497771175,56.02135958395245,56.01940936106983
34,63.690642458100555,63.51908752327747,63.22462756052141,63.08379888268156,63.04725325884544,63.45670391061452,63.38617318435754,63.14525139664804,63.22253258845438,63.18994413407821,63.5256052141527,62.99511173184357,63.65409683426443,62.99976722532588,63.25954376163873,63.48091247672253,63.38337988826816,63.32891061452514,63.209729981378025,63.410614525139664,63.44553072625698,63.590782122905026,63.18156424581006,63.55167597765363,63.08635940409683,63.54120111731844,63.26792364990689,62.99906890130354,61.222998137802605,60.614525139664806,60.2725791433892,60.84753258845438,61.218109869646185,61.79352886405959,61.762569832402235,62.50256052141527,62.54329608938548,62.69599627560521,62.5768156424581,62.42062383612663,63.091945996275605,62.822858472998135,62.53864059590317,62.739525139664806,62.71252327746741,62.417830540037244,62.968109869646185,62.68133147113594,63.21135940409683,62.91201117318436,63.04655493482309,63.24185288640596,62.377793296089386,60.13733705772812,59.29329608938548,59.746741154562386,59.80656424581006,60.67574487895717,60.90409683426443,61.64269087523277,61.7725791433892,62.10824022346369,62.142225325884546,61.85498137802607,61.77793296089386,61.885474860335194,62.29911545623836,62.54841713221602,62.02816573556797,62.69017690875233,62.29445996275605,62.50093109869646,61.89990689013035,62.08915270018622,62.140130353817504,62.14315642458101,62.23882681564246,62.25372439478585,62.159217877094974,61.99976722532588,62.016294227188084,62.071461824953445,62.192970204841714,62.17411545623836,61.96182495344507,62.04608938547486,62.01932029795158,62.23067970204842,61.974162011173185,62.15782122905028,62.09683426443203,62.23673184357542,61.91922718808193,62.0512104283054,62.02770018621974,62.312150837988824,61.90037243947859,61.91433891992551,62.08496275605214,62.109869646182496,61.75698324022346,62.444134078212294,61.800977653631286,61.52211359404097,61.98673184357542,61.58798882681564,61.90898510242086,61.58449720670391,61.81657355679702,61.52001862197393,61.15293296089386,61.569366852886404,61.50232774674115,61.631517690875235,61.15572625698324,61.27770018621974,61.33542830540037,61.39199255121043,60.939245810055866
35,60.817587507938285,60.620680638051475,60.469087377190036,60.371997459748215,60.453883223131236,60.538309238298034,60.86786955059957,60.3718480331727,60.58493032985916,60.58918898726139,60.48757891591019,60.230303709514736,60.81430012327692,60.64851133774142,60.5339011543203,60.61175240016437,60.6054391273488,60.492547349546115,60.545892637005494,60.388583809630546,60.46479136314394,60.9121745302402,60.33109193470059,60.448391796481005,60.26586723448765,60.64365497403713,60.6880720236094,59.84646419365684,59.36082782322836,59.360379543501814,59.37461242481975,59.52374014718518,59.63453995293063,59.842280249542384,59.8878553550749,60.07486271433375,60.11860734431619,60.04740558108259,59.99503156636408,59.952967985356196,60.10676528820651,59.94844783144682,60.07303223878367,60.29451978034293,60.195935597145954,59.735029324965446,60.26414882886922,60.274646045799244,60.46086891553663,60.02868990249916,60.580186036086516,60.32866375284844,59.689304792857406,58.86962531286189,59.10837162389331,59.21285815682319,59.234151443834286,59.33688221450185,59.456348761627254,59.81639209533415,59.727109716463076,59.97766072696029,59.920617131756885,59.81284321416564,59.87903918711943,59.71676192610856,60.219022003063245,60.05610967910643,59.759983563076695,60.19249878590907,59.997310321640704,60.132877582278006,59.796144794351676,59.80316784340095,59.87601329896522,60.0354140983974,59.85628899099705,59.89095595651687,60.0060891329523,60.08177369345138,60.052859651088944,59.998879300683626,60.00623855952781,60.17942396055138,59.94019201314954,59.97123538421308,59.70234226157122,60.16246404423027,59.7723112555568,59.95319212521947,59.87687250177444,60.02835369270425,59.942022488699614,59.95621801337368,59.99047405581083,60.3171205498898,59.75901229033584,60.14154432365796,60.10086293847361,59.85662520079196,60.11416190369457,60.17034629608876,59.95969218125444,60.04359520340692,60.43471926482125,60.05988270013822,59.96395083865666,60.06302065822406,60.165564645672234,60.13926556838133,60.00201725876947,59.97216930031006,60.08457544174232,60.06556091000785,59.77227389891292,59.88744443199223,59.926743621353054,60.08860995928126,59.95364040494602
36,61.50803004043905,60.85303292894281,60.68376660889659,60.62588099364529,60.62160600808781,60.71299826689775,60.88549971114963,60.39156556903524,60.597804737146156,60.83489312536106,60.60462160600809,60.22137492778741,60.82253032928943,60.46724436741768,60.67926054303871,60.57111496244945,60.28804159445407,60.426112073945696,60.4420566146736,60.26735990756788,60.51450028885038,60.66366262276141,60.38347775852109,60.29659156556904,60.1527440785673,60.298555748122475,60.30675909878683,59.952859618717504,59.20196418255344,58.452686308492204,58.080415944540725,58.49358752166378,58.873367995378395,58.945696129404965,59.11392258809936,59.55563258232236,59.612478336221834,59.77388792605431,59.70398613518198,59.769150779896016,59.98012709416522,59.833506643558636,59.81455805892548,59.66782206816869,59.771923743500864,59.519930675909876,60.07567879838244,60.008087810514155,60.45476603119584,59.92767186597342,60.47140381282496,60.00138648180243,59.763835932986716,58.12882726747545,57.46793760831889,57.494858463316,57.80069324090121,58.19803581744656,58.37677642980936,59.03004043905257,59.33957250144425,59.547429231658,59.47255921432698,59.45372616984402,59.54777585210861,59.44898902368573,59.98359329867129,59.871519352975156,59.443443096476024,59.9213171577123,59.67868284228769,59.72928942807626,59.420797227036395,59.49093009820913,59.451877527440786,59.38128249566724,59.59711149624494,59.37227036395147,59.48226458694396,59.40046216060081,59.366031195840556,59.33194685153091,59.37203928365107,59.68515309069902,59.30167533217793,59.42125938763721,59.21813980358174,59.57007510109763,59.13333333333333,59.455343731946854,59.31831311380705,59.36614673599075,59.39041016753322,59.247255921432696,59.31218948584633,59.80288850375506,59.154592720970534,59.32397458116696,59.386481802426346,59.31380704794916,59.13633737723859,59.4523396880416,59.358058925476605,59.22796071634893,59.722472559214324,59.56117850953206,59.290583477758524,59.128249566724435,59.254188330444826,59.35205083766609,59.120739456961296,59.20381282495667,59.410745233968804,59.29890236857308,58.978625072212594,59.04067013287117,59.03419988445985,59.105141536683995,59.17793183131138
37,67.63904349618635,67.13069470212328,66.29767058338487,66.18985776128633,65.94805194805195,65.88827045969903,66.15914244485673,65.56503813646671,65.63718820861678,65.59719645433931,65.50917336631622,65.29767058338487,65.72356215213358,65.43826015254587,65.61616161616162,65.66357452071738,65.44258915687487,65.28633271490415,65.23252937538652,65.05524634096062,65.44403215831787,65.58482787054216,64.99773242630386,64.71325499896929,64.69181612038754,65.25974025974025,60.733457019171304,59.61884147598433,58.62461348175634,59.2226345083488,59.48155019583591,59.95670995670996,60.56421356421357,61.109461966604826,61.95815295815296,62.381776953205524,62.73139558853845,62.98804370232941,63.134611420325705,63.225726654298086,63.96804782519068,63.85137085137085,64.20243248814677,64.56256441970727,64.3850752422181,63.94660894660895,64.50917336631622,64.47165532879819,64.63574520717378,64.27581941867656,64.85013399299113,64.3090084518656,61.58441558441559,58.862502576788295,59.41743970315399,59.7905586477015,60.1770768913626,60.97917955060812,61.49247577819006,62.31106988249845,62.76066790352505,63.05833848690992,63.26118326118326,63.27045969903113,63.14677386105958,63.12389198103484,63.63368377654092,64.142032570604,63.48423005565863,64.12966398680685,63.83549783549783,63.86147186147186,63.50278293135436,63.98289012574727,63.66831581117295,63.881467738610596,63.63904349618635,63.33951762523191,63.39517625231911,63.72562358276644,63.75015460729747,63.8711605854463,63.940012368583794,63.782519068233356,63.39806225520511,63.7744794887652,63.2591218305504,63.45928674500103,63.00556586270872,63.080601937744795,63.08163265306123,63.08142650999794,62.893011750154606,63.21995464852608,63.15584415584416,63.09420737992166,62.484436198721916,62.52896310039167,62.859822716965574,62.489383632240774,62.52133580705009,62.59575345289631,62.340754483611626,62.147392290249435,62.46196660482375,62.30509173366316,62.11317254174397,62.336425479282624,62.130076272933415,62.189651618223046,61.98433312719027,61.957122242836526,61.84601113172542,61.85776128633272,61.454339311482165,61.68068439497011,61.52607709750567,61.42115027829313,61.53865182436611
