frame,minutes,is_stim_onset,in_analysis_window
251,80.48333333333333,False,False
252,80.8,False,False
253,81.11666666666666,False,False
254,81.43333333333334,False,False
255,81.75,False,False
256,82.06666666666666,False,False
257,82.38333333333334,False,False
258,82.7,False,False
259,83.01666666666667,False,False
260,83.35,False,False
261,83.73333333333333,False,False
262,84.06666666666666,False,False
263,84.38333333333334,False,False
264,84.7,False,False
265,85.01666666666667,False,False
266,85.33333333333333,False,False
267,85.65,False,False
268,85.95,False,False
269,86.28333333333333,False,False
270,86.6,False,False
271,86.9,False,False
272,87.23333333333333,False,False
273,87.55,False,False
274,87.88333333333334,False,False
275,88.2,False,False
276,88.51666666666667,False,False
277,88.81666666666666,False,False
278,89.15,False,False
279,89.46666666666667,False,False
280,89.78333333333333,False,False
281,90.1,False,False
282,90.41666666666667,False,False
283,90.73333333333333,False,False
284,91.03333333333333,False,False
285,91.36666666666666,False,False
286,91.68333333333334,False,False
287,92.01666666666667,False,False
288,92.33333333333333,False,False
289,92.65,False,False
290,92.96666666666667,False,False
291,93.28333333333333,False,False
292,93.6,False,False
293,93.91666666666667,False,False
294,94.23333333333333,False,False
295,94.55,False,False
296,94.86666666666666,False,False
297,95.18333333333334,False,False
298,95.5,False,False
299,95.81666666666666,False,False
300,96.13333333333334,False,False
301,96.45,False,False
302,96.78333333333333,False,False
303,97.1,False,False
304,97.43333333333334,False,False
305,97.75,False,False
306,98.06666666666666,False,False
307,98.38333333333334,False,False
308,98.7,False,False
309,99.05,False,False
310,99.38333333333334,False,False
311,99.7,False,False
312,100.01666666666667,False,False
313,100.33333333333333,False,False
314,100.66666666666667,False,False
315,100.98333333333333,False,False
316,101.3,False,False
317,101.61666666666666,False,False
318,101.93333333333334,False,False
319,102.25,False,False
320,102.56666666666666,False,False
321,102.88333333333334,False,False
322,103.2,False,False
323,103.51666666666667,False,False
324,103.83333333333333,False,False
325,104.13333333333334,False,False
326,104.46666666666667,False,False
327,104.78333333333333,False,False
328,105.1,False,False
329,105.41666666666667,False,False
330,105.71666666666667,False,False
331,106.05,False,False
332,106.38333333333334,False,False
333,106.7,False,False
334,107.01666666666667,False,False
335,107.33333333333333,False,False
336,107.65,False,False
337,107.96666666666667,False,False
338,108.28333333333333,False,False
339,108.61666666666666,False,False
340,108.91666666666667,False,False
341,109.23333333333333,False,False
342,109.55,False,False
343,109.88333333333334,False,False
344,110.2,False,False
345,110.51666666666667,False,False
346,110.83333333333333,False,False
347,111.16666666666667,False,False
348,111.48333333333333,False,False
349,111.8,False,False
350,112.11666666666666,False,False
351,112.43333333333334,False,False
352,112.75,False,False
353,113.06666666666666,False,False
354,113.38333333333334,False,False
355,113.7,False,False
356,114.0,False,False
357,114.33333333333333,False,False
358,114.66666666666667,False,False
359,114.98333333333333,False,False
