frame,minutes,is_stim_onset,in_analysis_window
658,74.2666666666667,False,True
659,74.3833333333333,False,True
660,74.4833333333333,False,True
661,74.6,False,True
662,74.7166666666667,False,True
663,74.8333333333333,False,True
664,74.95,False,True
665,75.0666666666667,False,True
666,75.1666666666667,False,True
667,75.2833333333333,False,True
668,75.4,False,True
669,75.5166666666667,False,True
670,75.6333333333333,False,True
671,75.75,False,True
672,75.85,False,True
673,75.9666666666667,False,True
674,76.0833333333333,False,True
675,76.2,False,True
676,76.3166666666667,False,True
677,76.4333333333333,False,True
678,76.5333333333333,False,True
679,76.65,False,True
680,76.7666666666667,False,True
681,76.8833333333333,False,True
682,77.0,False,True
683,77.1166666666667,False,True
684,77.2166666666667,False,True
685,77.3333333333333,False,True
686,77.45,False,True
687,77.5333333333333,False,True
688,77.65,False,True
689,77.7666666666667,False,True
690,77.8833333333333,False,True
691,78.0,False,True
692,78.1,False,True
693,78.2166666666667,False,True
694,78.3333333333333,False,True
695,78.45,False,True
696,78.55,False,True
697,78.6666666666667,False,True
698,78.7833333333333,False,True
699,78.8833333333333,False,True
700,79.0,False,True
701,79.1166666666667,False,True
702,79.2333333333333,False,True
703,79.35,False,True
704,79.4666666666667,False,True
705,79.5833333333333,False,True
706,79.6833333333333,False,True
707,79.8,False,True
708,79.9166666666667,False,True
709,80.0333333333333,False,True
710,80.15,False,True
711,80.25,False,True
712,80.3666666666667,False,True
713,80.4833333333333,False,True
714,80.6,False,True
715,80.7166666666667,False,True
716,80.8333333333333,False,True
717,80.9333333333333,False,True
718,81.05,False,True
719,81.1666666666667,False,True
720,81.2833333333333,False,True
721,81.4,False,True
722,81.5166666666667,False,True
723,81.6166666666667,False,True
724,81.7333333333333,False,True
725,81.85,False,True
726,81.9666666666667,False,True
727,82.0833333333333,False,True
728,82.2,False,True
729,82.2666666666667,False,True
730,82.3833333333333,False,True
731,82.5,False,True
732,82.6166666666667,False,True
733,82.7333333333333,False,True
734,82.85,False,True
735,82.9666666666667,False,True
736,83.0666666666667,False,True
737,83.1833333333333,False,True
738,83.3,False,True
739,83.4166666666667,False,True
740,83.5333333333333,False,True
741,83.65,False,True
742,83.75,False,True
743,83.8666666666667,False,True
744,83.9833333333333,False,True
745,84.1,False,True
746,84.2,False,True
747,84.3166666666667,False,True
748,84.4333333333333,False,True
749,84.55,False,True
750,84.6666666666667,False,True
751,84.7833333333333,False,True
752,84.8833333333333,False,True
753,85.0,False,True
754,85.1166666666667,False,True
755,85.2333333333333,False,True
756,85.35,False,True
757,85.4666666666667,False,True
758,85.5666666666667,False,True
759,85.6833333333333,False,True
760,85.8,False,True
761,85.9166666666667,False,True
762,86.0333333333333,False,True
763,86.15,False,True
764,86.2666666666667,False,True
765,86.3666666666667,False,True
766,86.4833333333333,False,True
767,86.6,False,True
768,86.7166666666667,False,True
769,86.8333333333333,False,True
770,86.95,False,True
771,87.05,False,True
772,87.1666666666667,False,True
773,87.2833333333333,False,True
774,87.3833333333333,False,True
775,87.5,False,True
776,87.6166666666667,False,True
777,87.7166666666667,False,True
778,87.8333333333333,False,True
779,87.95,False,True
780,88.0666666666667,False,True
781,88.1833333333333,False,True
782,88.3,False,True
783,88.4166666666667,False,True
784,88.5166666666667,False,True
785,88.6333333333333,False,True
786,88.75,False,True
787,88.8666666666667,False,True
788,88.9833333333333,False,True
789,89.1,False,True
790,89.2,False,True
791,89.3166666666667,False,True
792,89.4333333333333,False,True
793,89.55,False,True
794,89.6666666666667,False,True
795,89.7833333333333,False,True
796,89.9,False,True
797,90.0,True,True
798,90.1166666666667,False,True
799,90.2333333333333,False,True
800,90.35,False,True
801,90.4666666666667,False,True
802,90.5833333333333,False,True
803,90.6833333333333,False,True
804,90.8,False,True
805,90.9166666666667,False,True
806,91.0333333333333,False,True
807,91.15,False,True
808,91.2666666666667,False,True
809,91.3666666666667,False,True
810,91.4833333333333,False,True
811,91.6,False,True
812,91.7166666666667,False,True
813,91.8333333333333,False,True
814,91.9333333333333,False,True
815,92.05,False,True
816,92.1666666666667,False,True
817,92.2833333333333,False,True
818,92.4,False,True
819,92.5166666666667,False,True
820,92.6166666666667,False,True
821,92.7333333333333,False,True
822,92.85,False,True
823,92.9666666666667,False,True
824,93.0833333333333,False,True
825,93.2,False,True
826,93.3166666666667,False,True
827,93.4333333333333,False,True
828,93.5333333333333,False,True
829,93.65,False,True
830,93.7666666666667,False,True
831,93.8833333333333,False,True
832,94.0,False,True
833,94.1166666666667,False,True
834,94.2166666666667,False,True
835,94.3333333333333,False,True
836,94.45,False,True
837,94.5666666666667,False,True
838,94.6833333333333,False,True
839,94.8,False,True
840,94.9166666666667,False,True
841,95.0333333333333,False,True
842,95.15,False,True
843,95.2,False,True
844,95.3166666666667,False,True
845,95.4333333333333,False,True
846,95.55,False,True
847,95.6666666666667,False,True
848,95.7666666666667,False,True
849,95.8833333333333,False,True
850,96.0,False,True
851,96.1166666666667,False,True
852,96.2333333333333,False,True
853,96.3333333333333,False,True
854,96.45,False,True
855,96.55,False,True
856,96.65,False,True
857,96.7666666666667,False,True
858,96.8666666666667,False,True
859,96.9833333333333,False,True
860,97.1,False,True
861,97.2166666666667,False,True
862,97.3333333333333,False,True
863,97.4333333333333,False,True
864,97.55,False,True
865,97.6666666666667,False,True
866,97.7833333333333,False,True
867,97.8666666666667,False,True
868,97.9833333333333,False,True
869,98.1,False,True
870,98.2,False,True
871,98.3166666666667,False,True
872,98.4333333333333,False,True
873,98.55,False,True
874,98.6666666666667,False,True
875,98.7666666666667,False,True
876,98.8833333333333,False,True
877,99.0,False,True
878,99.1166666666667,False,True
879,99.2333333333333,False,True
880,99.35,False,True
881,99.45,False,True
882,99.5666666666667,False,True
883,99.6833333333333,False,True
884,99.8,False,True
885,99.9,False,True
886,100.016666666667,True,True
887,100.133333333333,False,True
888,100.25,False,True
889,100.366666666667,False,True
890,100.483333333333,False,True
891,100.583333333333,False,True
892,100.7,False,True
893,100.816666666667,False,True
894,100.933333333333,False,True
895,101.05,False,True
896,101.166666666667,False,True
897,101.283333333333,False,True
898,101.4,False,True
899,101.5,False,True
900,101.616666666667,False,True
901,101.733333333333,False,True
902,101.85,False,True
903,101.966666666667,False,True
904,102.083333333333,False,True
905,102.183333333333,False,True
906,102.3,False,True
907,102.416666666667,False,True
908,102.533333333333,False,True
909,102.65,False,True
910,102.766666666667,False,True
911,102.866666666667,False,True
912,102.983333333333,False,True
913,103.1,False,True
914,103.216666666667,False,True
915,103.333333333333,False,True
916,103.45,False,True
917,103.566666666667,False,True
918,103.666666666667,False,True
919,103.783333333333,False,True
920,103.9,False,True
921,104.016666666667,False,True
922,104.133333333333,False,True
923,104.25,False,True
924,104.35,False,True
925,104.466666666667,False,True
926,104.583333333333,False,True
927,104.7,False,True
928,104.816666666667,False,True
929,104.933333333333,False,True
930,105.05,False,True
931,105.166666666667,False,True
932,105.266666666667,False,True
933,105.383333333333,False,True
934,105.5,False,True
935,105.616666666667,False,True
936,105.733333333333,False,True
937,105.85,False,True
938,105.966666666667,False,True
939,106.083333333333,False,True
940,106.183333333333,False,True
941,106.3,False,True
942,106.416666666667,False,True
943,106.533333333333,False,True
944,106.65,False,True
945,106.75,False,True
946,106.866666666667,False,True
947,106.983333333333,False,True
948,107.1,False,True
949,107.216666666667,False,True
950,107.333333333333,False,True
951,107.416666666667,False,True
952,107.5,False,True
953,107.616666666667,False,True
954,107.733333333333,False,True
955,107.85,False,True
956,107.966666666667,False,True
957,108.083333333333,False,True
958,108.183333333333,False,True
959,108.3,False,True
960,108.416666666667,False,True
961,108.533333333333,False,True
962,108.65,False,True
963,108.766666666667,False,True
964,108.866666666667,False,True
965,108.983333333333,False,True
966,109.1,False,True
967,109.15,False,True
968,109.266666666667,False,True
969,109.383333333333,False,True
970,109.483333333333,False,True
971,109.6,False,True
972,109.716666666667,False,True
973,109.833333333333,False,True
974,109.95,True,True
975,110.066666666667,False,True
976,110.183333333333,False,True
977,110.283333333333,False,True
978,110.4,False,True
979,110.516666666667,False,True
980,110.633333333333,False,True
981,110.75,False,True
982,110.85,False,True
983,110.966666666667,False,True
984,111.083333333333,False,True
985,111.2,False,True
986,111.316666666667,False,True
987,111.433333333333,False,True
988,111.533333333333,False,True
989,111.65,False,True
990,111.766666666667,False,True
991,111.883333333333,False,True
992,112.0,False,True
993,112.116666666667,False,True
994,112.233333333333,False,True
995,112.333333333333,False,True
996,112.45,False,True
997,112.566666666667,False,True
998,112.683333333333,False,True
999,112.8,False,True
1000,112.916666666667,False,True
1001,113.033333333333,False,True
1002,113.133333333333,False,True
1003,113.25,False,True
1004,113.366666666667,False,True
1005,113.483333333333,False,True
1006,113.6,False,True
1007,113.716666666667,False,True
1008,113.833333333333,False,True
1009,113.933333333333,False,True
1010,114.05,False,True
1011,114.166666666667,False,True
1012,114.283333333333,False,True
1013,114.4,False,True
1014,114.516666666667,False,True
1015,114.616666666667,False,True
1016,114.733333333333,False,True
1017,114.85,False,True
1018,114.966666666667,False,True
1019,115.083333333333,False,True
1020,115.2,False,True
1021,115.25,False,True
1022,115.366666666667,False,True
1023,115.466666666667,False,True
1024,115.583333333333,False,True
1025,115.7,False,True
1026,115.816666666667,False,True
1027,115.933333333333,False,True
1028,116.05,False,True
1029,116.166666666667,False,True
1030,116.266666666667,False,True
1031,116.383333333333,False,True
1032,116.5,False,True
1033,116.616666666667,False,True
1034,116.733333333333,False,True
1035,116.85,False,True
1036,116.966666666667,False,True
1037,117.066666666667,False,True
1038,117.183333333333,False,True
1039,117.3,False,True
1040,117.416666666667,False,True
1041,117.533333333333,False,True
1042,117.65,False,True
1043,117.766666666667,False,True
1044,117.866666666667,False,True
